run_accession	study_accession	sample_accession	experiment_accession	tax_id	scientific_name	instrument_model	library_name	library_strategy	library_source	first_public	experiment_title	fastq_ftp	submitted_ftp	sample_alias	sample_title	bam_ftp
SRR8636039	PRJNA523380	SAMN10987907	SRX5434797	9606	Homo sapiens	Illumina HiSeq 2000	RainDance-SW1271_LUNG	AMPLICON	GENOMIC	2019-03-28	Illumina HiSeq 2000 sequencing: RainDance of SW1271_LUNG	ftp.sra.ebi.ac.uk/vol1/fastq/SRR863/009/SRR8636039/SRR8636039_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR863/009/SRR8636039/SRR8636039_2.fastq.gz		SW1271_LUNG	SW1271_LUNG	
SRR8657586	PRJNA523380	SAMN10987681	SRX5455234	9606	Homo sapiens	Illumina HiSeq 2000	HC-HS706T_BONE	Targeted-Capture	GENOMIC	2019-03-28	Illumina HiSeq 2000 sequencing: HC of HS706T_BONE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/006/SRR8657586/SRR8657586_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/006/SRR8657586/SRR8657586_2.fastq.gz		HS706T_BONE	HS706T_BONE	
SRR8657650	PRJNA523380	SAMN10989554	SRX5455170	9606	Homo sapiens	Illumina HiSeq 2000	HC-OCIM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	Targeted-Capture	GENOMIC	2019-03-28	Illumina HiSeq 2000 sequencing: HC of OCIM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/000/SRR8657650/SRR8657650_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/000/SRR8657650/SRR8657650_2.fastq.gz		OCIM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	OCIM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	
SRR8636041	PRJNA523380	SAMN10988071	SRX5434795	9606	Homo sapiens	Illumina HiSeq 2000	RainDance-SNU216_STOMACH	AMPLICON	GENOMIC	2019-03-28	Illumina HiSeq 2000 sequencing: RainDance of SNU216_STOMACH	ftp.sra.ebi.ac.uk/vol1/fastq/SRR863/001/SRR8636041/SRR8636041_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR863/001/SRR8636041/SRR8636041_2.fastq.gz		SNU216_STOMACH	SNU216_STOMACH	
SRR8657589	PRJNA523380	SAMN10987647	SRX5455231	9606	Homo sapiens	Illumina HiSeq 2000	HC-HS746T_STOMACH	Targeted-Capture	GENOMIC	2019-03-28	Illumina HiSeq 2000 sequencing: HC of HS746T_STOMACH	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/009/SRR8657589/SRR8657589_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/009/SRR8657589/SRR8657589_2.fastq.gz		HS746T_STOMACH	HS746T_STOMACH	
SRR8657653	PRJNA523380	SAMN10988529	SRX5455167	9606	Homo sapiens	Illumina HiSeq 2000	HC-SHP77_LUNG	Targeted-Capture	GENOMIC	2019-03-28	Illumina HiSeq 2000 sequencing: HC of SHP77_LUNG	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/003/SRR8657653/SRR8657653_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/003/SRR8657653/SRR8657653_2.fastq.gz		SHP77_LUNG	SHP77_LUNG	
SRR8636043	PRJNA523380	SAMN10988069	SRX5434793	9606	Homo sapiens	Illumina HiSeq 2000	RainDance-SNU201_CENTRAL_NERVOUS_SYSTEM	AMPLICON	GENOMIC	2019-03-28	Illumina HiSeq 2000 sequencing: RainDance of SNU201_CENTRAL_NERVOUS_SYSTEM	ftp.sra.ebi.ac.uk/vol1/fastq/SRR863/003/SRR8636043/SRR8636043_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR863/003/SRR8636043/SRR8636043_2.fastq.gz		SNU201_CENTRAL_NERVOUS_SYSTEM	SNU201_CENTRAL_NERVOUS_SYSTEM	
SRR8657591	PRJNA523380	SAMN10988214	SRX5455229	9606	Homo sapiens	Illumina HiSeq 2000	HC-HS766T_PANCREAS	Targeted-Capture	GENOMIC	2019-03-28	Illumina HiSeq 2000 sequencing: HC of HS766T_PANCREAS	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/001/SRR8657591/SRR8657591_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/001/SRR8657591/SRR8657591_2.fastq.gz		HS766T_PANCREAS	HS766T_PANCREAS	
SRR8657655	PRJNA523380	SAMN10987814	SRX5455165	9606	Homo sapiens	Illumina HiSeq 2000	HC-SH10TC_STOMACH	Targeted-Capture	GENOMIC	2019-03-28	Illumina HiSeq 2000 sequencing: HC of SH10TC_STOMACH	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/005/SRR8657655/SRR8657655_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/005/SRR8657655/SRR8657655_2.fastq.gz		SH10TC_STOMACH	SH10TC_STOMACH	
SRR8636050	PRJNA523380	SAMN10988079	SRX5434786	9606	Homo sapiens	Illumina HiSeq 2000	RainDance-SNU283_LARGE_INTESTINE	AMPLICON	GENOMIC	2019-03-28	Illumina HiSeq 2000 sequencing: RainDance of SNU283_LARGE_INTESTINE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR863/000/SRR8636050/SRR8636050_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR863/000/SRR8636050/SRR8636050_2.fastq.gz		SNU283_LARGE_INTESTINE	SNU283_LARGE_INTESTINE	
SRR8657593	PRJNA523380	SAMN10987966	SRX5455227	9606	Homo sapiens	Illumina HiSeq 2000	HC-SNU1041_UPPER_AERODIGESTIVE_TRACT	Targeted-Capture	GENOMIC	2019-03-28	Illumina HiSeq 2000 sequencing: HC of SNU1041_UPPER_AERODIGESTIVE_TRACT	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/003/SRR8657593/SRR8657593_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/003/SRR8657593/SRR8657593_2.fastq.gz		SNU1041_UPPER_AERODIGESTIVE_TRACT	SNU1041_UPPER_AERODIGESTIVE_TRACT	
SRR8657656	PRJNA523380	SAMN10987692	SRX5455164	9606	Homo sapiens	Illumina HiSeq 2000	HC-SH4_SKIN	Targeted-Capture	GENOMIC	2019-03-28	Illumina HiSeq 2000 sequencing: HC of SH4_SKIN	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/006/SRR8657656/SRR8657656_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/006/SRR8657656/SRR8657656_2.fastq.gz		SH4_SKIN	SH4_SKIN	
SRR8636051	PRJNA523380	SAMN10987798	SRX5434785	9606	Homo sapiens	Illumina HiSeq 2000	RainDance-GOS3_CENTRAL_NERVOUS_SYSTEM	AMPLICON	GENOMIC	2019-03-28	Illumina HiSeq 2000 sequencing: RainDance of GOS3_CENTRAL_NERVOUS_SYSTEM	ftp.sra.ebi.ac.uk/vol1/fastq/SRR863/001/SRR8636051/SRR8636051_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR863/001/SRR8636051/SRR8636051_2.fastq.gz		GOS3_CENTRAL_NERVOUS_SYSTEM	GOS3_CENTRAL_NERVOUS_SYSTEM	
SRR8636056	PRJNA523380	SAMN10987917	SRX5434780	9606	Homo sapiens	Illumina HiSeq 2000	RainDance-HCC1143_BREAST	AMPLICON	GENOMIC	2019-03-28	Illumina HiSeq 2000 sequencing: RainDance of HCC1143_BREAST	ftp.sra.ebi.ac.uk/vol1/fastq/SRR863/006/SRR8636056/SRR8636056_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR863/006/SRR8636056/SRR8636056_2.fastq.gz		HCC1143_BREAST	HCC1143_BREAST	
SRR8657596	PRJNA523380	SAMN10987896	SRX5455224	9606	Homo sapiens	Illumina HiSeq 2000	HC-SKNMC_BONE	Targeted-Capture	GENOMIC	2019-03-28	Illumina HiSeq 2000 sequencing: HC of SKNMC_BONE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/006/SRR8657596/SRR8657596_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/006/SRR8657596/SRR8657596_2.fastq.gz		SKNMC_BONE	SKNMC_BONE	
SRR8657657	PRJNA523380	SAMN10987986	SRX5455163	9606	Homo sapiens	Illumina HiSeq 2000	HC-NCIH1339_LUNG	Targeted-Capture	GENOMIC	2019-03-28	Illumina HiSeq 2000 sequencing: HC of NCIH1339_LUNG	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/007/SRR8657657/SRR8657657_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/007/SRR8657657/SRR8657657_2.fastq.gz		NCIH1339_LUNG	NCIH1339_LUNG	
SRR8657600	PRJNA523380	SAMN10987627	SRX5455220	9606	Homo sapiens	Illumina HiSeq 2000	HC-SNGM_ENDOMETRIUM	Targeted-Capture	GENOMIC	2019-03-28	Illumina HiSeq 2000 sequencing: HC of SNGM_ENDOMETRIUM	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/000/SRR8657600/SRR8657600_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/000/SRR8657600/SRR8657600_2.fastq.gz		SNGM_ENDOMETRIUM	SNGM_ENDOMETRIUM	
SRR8657662	PRJNA523380	SAMN10987804	SRX5455158	9606	Homo sapiens	Illumina HiSeq 2000	HC-NCIH810_LUNG	Targeted-Capture	GENOMIC	2019-03-28	Illumina HiSeq 2000 sequencing: HC of NCIH810_LUNG	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/002/SRR8657662/SRR8657662_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/002/SRR8657662/SRR8657662_2.fastq.gz		NCIH810_LUNG	NCIH810_LUNG	
SRR8636060	PRJNA523380	SAMN10987926	SRX5434776	9606	Homo sapiens	Illumina HiSeq 2000	RainDance-HCC1395_BREAST	AMPLICON	GENOMIC	2019-03-28	Illumina HiSeq 2000 sequencing: RainDance of HCC1395_BREAST	ftp.sra.ebi.ac.uk/vol1/fastq/SRR863/000/SRR8636060/SRR8636060_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR863/000/SRR8636060/SRR8636060_2.fastq.gz		HCC1395_BREAST	HCC1395_BREAST	
SRR8657601	PRJNA523380	SAMN10987752	SRX5455219	9606	Homo sapiens	Illumina HiSeq 2000	HC-SNU1033_LARGE_INTESTINE	Targeted-Capture	GENOMIC	2019-03-28	Illumina HiSeq 2000 sequencing: HC of SNU1033_LARGE_INTESTINE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/001/SRR8657601/SRR8657601_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/001/SRR8657601/SRR8657601_2.fastq.gz		SNU1033_LARGE_INTESTINE	SNU1033_LARGE_INTESTINE	
SRR8636062	PRJNA523380	SAMN10989572	SRX5434774	9606	Homo sapiens	Illumina HiSeq 2000	RainDance-ML1_THYROID	AMPLICON	GENOMIC	2019-03-28	Illumina HiSeq 2000 sequencing: RainDance of ML1_THYROID	ftp.sra.ebi.ac.uk/vol1/fastq/SRR863/002/SRR8636062/SRR8636062_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR863/002/SRR8636062/SRR8636062_2.fastq.gz		ML1_THYROID	ML1_THYROID	
SRR8657665	PRJNA523380	SAMN10988182	SRX5455155	9606	Homo sapiens	Illumina HiSeq 2000	HC-HUTU80_SMALL_INTESTINE	Targeted-Capture	GENOMIC	2019-03-28	Illumina HiSeq 2000 sequencing: HC of HUTU80_SMALL_INTESTINE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/005/SRR8657665/SRR8657665_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/005/SRR8657665/SRR8657665_2.fastq.gz		HUTU80_SMALL_INTESTINE	HUTU80_SMALL_INTESTINE	
SRR8636065	PRJNA523380	SAMN10988548	SRX5434771	9606	Homo sapiens	Illumina HiSeq 2000	RainDance-MHHES1_BONE	AMPLICON	GENOMIC	2019-03-28	Illumina HiSeq 2000 sequencing: RainDance of MHHES1_BONE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR863/005/SRR8636065/SRR8636065_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR863/005/SRR8636065/SRR8636065_2.fastq.gz		MHHES1_BONE	MHHES1_BONE	
SRR8657666	PRJNA523380	SAMN10988380	SRX5455154	9606	Homo sapiens	Illumina HiSeq 2000	HC-HUPT4_PANCREAS	Targeted-Capture	GENOMIC	2019-03-28	Illumina HiSeq 2000 sequencing: HC of HUPT4_PANCREAS	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/006/SRR8657666/SRR8657666_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/006/SRR8657666/SRR8657666_2.fastq.gz		HUPT4_PANCREAS	HUPT4_PANCREAS	
SRR8657604	PRJNA523380	SAMN10987772	SRX5455216	9606	Homo sapiens	Illumina HiSeq 2000	HC-SF295_CENTRAL_NERVOUS_SYSTEM	Targeted-Capture	GENOMIC	2019-03-28	Illumina HiSeq 2000 sequencing: HC of SF295_CENTRAL_NERVOUS_SYSTEM	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/004/SRR8657604/SRR8657604_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/004/SRR8657604/SRR8657604_2.fastq.gz		SF295_CENTRAL_NERVOUS_SYSTEM	SF295_CENTRAL_NERVOUS_SYSTEM	
SRR8657676	PRJNA523380	SAMN10988200	SRX5455144	9606	Homo sapiens	Illumina HiSeq 2000	HC-CAOV3_OVARY	Targeted-Capture	GENOMIC	2019-03-28	Illumina HiSeq 2000 sequencing: HC of CAOV3_OVARY	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/006/SRR8657676/SRR8657676_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/006/SRR8657676/SRR8657676_2.fastq.gz		CAOV3_OVARY	CAOV3_OVARY	
SRR8636066	PRJNA523380	SAMN10988510	SRX5434770	9606	Homo sapiens	Illumina HiSeq 2000	RainDance-MHHCALL4_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	AMPLICON	GENOMIC	2019-03-28	Illumina HiSeq 2000 sequencing: RainDance of MHHCALL4_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR863/006/SRR8636066/SRR8636066_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR863/006/SRR8636066/SRR8636066_2.fastq.gz		MHHCALL4_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	MHHCALL4_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	
SRR8657609	PRJNA523380	SAMN10988290	SRX5455211	9606	Homo sapiens	Illumina HiSeq 2000	HC-U251MG_CENTRAL_NERVOUS_SYSTEM	Targeted-Capture	GENOMIC	2019-03-28	Illumina HiSeq 2000 sequencing: HC of U251MG_CENTRAL_NERVOUS_SYSTEM	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/009/SRR8657609/SRR8657609_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/009/SRR8657609/SRR8657609_2.fastq.gz		U251MG_CENTRAL_NERVOUS_SYSTEM	U251MG_CENTRAL_NERVOUS_SYSTEM	
SRR8636073	PRJNA523380	SAMN10988339	SRX5434763	9606	Homo sapiens	Illumina HiSeq 2000	RainDance-SW579_THYROID	AMPLICON	GENOMIC	2019-03-28	Illumina HiSeq 2000 sequencing: RainDance of SW579_THYROID	ftp.sra.ebi.ac.uk/vol1/fastq/SRR863/003/SRR8636073/SRR8636073_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR863/003/SRR8636073/SRR8636073_2.fastq.gz		SW579_THYROID	SW579_THYROID	
SRR8657611	PRJNA523380	SAMN10987786	SRX5455209	9606	Homo sapiens	Illumina HiSeq 2000	HC-NCIH1963_LUNG	Targeted-Capture	GENOMIC	2019-03-28	Illumina HiSeq 2000 sequencing: HC of NCIH1963_LUNG	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/001/SRR8657611/SRR8657611_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/001/SRR8657611/SRR8657611_2.fastq.gz		NCIH1963_LUNG	NCIH1963_LUNG	
SRR8657681	PRJNA523380	SAMN10988092	SRX5455139	9606	Homo sapiens	Illumina HiSeq 2000	HC-SNU878_LIVER	Targeted-Capture	GENOMIC	2019-03-28	Illumina HiSeq 2000 sequencing: HC of SNU878_LIVER	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/001/SRR8657681/SRR8657681_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/001/SRR8657681/SRR8657681_2.fastq.gz		SNU878_LIVER	SNU878_LIVER	
SRR8636077	PRJNA523380	SAMN10988218	SRX5434759	9606	Homo sapiens	Illumina HiSeq 2000	RainDance-IGROV1_OVARY	AMPLICON	GENOMIC	2019-03-28	Illumina HiSeq 2000 sequencing: RainDance of IGROV1_OVARY	ftp.sra.ebi.ac.uk/vol1/fastq/SRR863/007/SRR8636077/SRR8636077_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR863/007/SRR8636077/SRR8636077_2.fastq.gz		IGROV1_OVARY	IGROV1_OVARY	
SRR8657615	PRJNA523380	SAMN10988001	SRX5455205	9606	Homo sapiens	Illumina HiSeq 2000	HC-NCIH1876_LUNG	Targeted-Capture	GENOMIC	2019-03-28	Illumina HiSeq 2000 sequencing: HC of NCIH1876_LUNG	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/005/SRR8657615/SRR8657615_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/005/SRR8657615/SRR8657615_2.fastq.gz		NCIH1876_LUNG	NCIH1876_LUNG	
SRR8657682	PRJNA523380	SAMN10988091	SRX5455138	9606	Homo sapiens	Illumina HiSeq 2000	HC-SNU869_BILIARY_TRACT	Targeted-Capture	GENOMIC	2019-03-28	Illumina HiSeq 2000 sequencing: HC of SNU869_BILIARY_TRACT	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/002/SRR8657682/SRR8657682_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/002/SRR8657682/SRR8657682_2.fastq.gz		SNU869_BILIARY_TRACT	SNU869_BILIARY_TRACT	
SRR8657619	PRJNA523380	SAMN10987644	SRX5455201	9606	Homo sapiens	Illumina HiSeq 2000	HC-NCIH2029_LUNG	Targeted-Capture	GENOMIC	2019-03-28	Illumina HiSeq 2000 sequencing: HC of NCIH2029_LUNG	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/009/SRR8657619/SRR8657619_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/009/SRR8657619/SRR8657619_2.fastq.gz		NCIH2029_LUNG	NCIH2029_LUNG	
SRR8636078	PRJNA523380	SAMN10988096	SRX5434758	9606	Homo sapiens	Illumina HiSeq 2000	RainDance-IGR39_SKIN	AMPLICON	GENOMIC	2019-03-28	Illumina HiSeq 2000 sequencing: RainDance of IGR39_SKIN	ftp.sra.ebi.ac.uk/vol1/fastq/SRR863/008/SRR8636078/SRR8636078_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR863/008/SRR8636078/SRR8636078_2.fastq.gz		IGR39_SKIN	IGR39_SKIN	
SRR8657622	PRJNA523380	SAMN10988371	SRX5455198	9606	Homo sapiens	Illumina HiSeq 2000	HC-CALU1_LUNG	Targeted-Capture	GENOMIC	2019-03-28	Illumina HiSeq 2000 sequencing: HC of CALU1_LUNG	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/002/SRR8657622/SRR8657622_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/002/SRR8657622/SRR8657622_2.fastq.gz		CALU1_LUNG	CALU1_LUNG	
SRR8636079	PRJNA523380	SAMN10988387	SRX5434757	9606	Homo sapiens	Illumina HiSeq 2000	RainDance-IGR37_SKIN	AMPLICON	GENOMIC	2019-03-28	Illumina HiSeq 2000 sequencing: RainDance of IGR37_SKIN	ftp.sra.ebi.ac.uk/vol1/fastq/SRR863/009/SRR8636079/SRR8636079_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR863/009/SRR8636079/SRR8636079_2.fastq.gz		IGR37_SKIN	IGR37_SKIN	
SRR8657684	PRJNA523380	SAMN10987640	SRX5455136	9606	Homo sapiens	Illumina HiSeq 2000	HC-CAKI1_KIDNEY	Targeted-Capture	GENOMIC	2019-03-28	Illumina HiSeq 2000 sequencing: HC of CAKI1_KIDNEY	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/004/SRR8657684/SRR8657684_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/004/SRR8657684/SRR8657684_2.fastq.gz		CAKI1_KIDNEY	CAKI1_KIDNEY	
SRR8657626	PRJNA523380	SAMN10989552	SRX5455194	9606	Homo sapiens	Illumina HiSeq 2000	HC-KARPAS620_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	Targeted-Capture	GENOMIC	2019-03-28	Illumina HiSeq 2000 sequencing: HC of KARPAS620_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/006/SRR8657626/SRR8657626_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/006/SRR8657626/SRR8657626_2.fastq.gz		KARPAS620_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	KARPAS620_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	
SRR8636081	PRJNA523380	SAMN10987600	SRX5434755	9606	Homo sapiens	Illumina HiSeq 2000	RainDance-HUT78_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	AMPLICON	GENOMIC	2019-03-28	Illumina HiSeq 2000 sequencing: RainDance of HUT78_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR863/001/SRR8636081/SRR8636081_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR863/001/SRR8636081/SRR8636081_2.fastq.gz		HUT78_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	HUT78_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	
SRR8657686	PRJNA523380	SAMN10987878	SRX5455134	9606	Homo sapiens	Illumina HiSeq 2000	HC-CA46_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	Targeted-Capture	GENOMIC	2019-03-28	Illumina HiSeq 2000 sequencing: HC of CA46_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/006/SRR8657686/SRR8657686_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/006/SRR8657686/SRR8657686_2.fastq.gz		CA46_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	CA46_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	
SRR8657627	PRJNA523380	SAMN10988506	SRX5455193	9606	Homo sapiens	Illumina HiSeq 2000	HC-KARPAS422_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	Targeted-Capture	GENOMIC	2019-03-28	Illumina HiSeq 2000 sequencing: HC of KARPAS422_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/007/SRR8657627/SRR8657627_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/007/SRR8657627/SRR8657627_2.fastq.gz		KARPAS422_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	KARPAS422_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	
SRR8636083	PRJNA523380	SAMN10987765	SRX5434753	9606	Homo sapiens	Illumina HiSeq 2000	RainDance-OV90_OVARY	AMPLICON	GENOMIC	2019-03-28	Illumina HiSeq 2000 sequencing: RainDance of OV90_OVARY	ftp.sra.ebi.ac.uk/vol1/fastq/SRR863/003/SRR8636083/SRR8636083_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR863/003/SRR8636083/SRR8636083_2.fastq.gz		OV90_OVARY	OV90_OVARY	
SRR8636089	PRJNA523380	SAMN10987671	SRX5434747	9606	Homo sapiens	Illumina HiSeq 2000	RainDance-ISTMES1_PLEURA	AMPLICON	GENOMIC	2019-03-28	Illumina HiSeq 2000 sequencing: RainDance of ISTMES1_PLEURA	ftp.sra.ebi.ac.uk/vol1/fastq/SRR863/009/SRR8636089/SRR8636089_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR863/009/SRR8636089/SRR8636089_2.fastq.gz		ISTMES1_PLEURA	ISTMES1_PLEURA	
SRR8657687	PRJNA523380	SAMN10987645	SRX5455133	9606	Homo sapiens	Illumina HiSeq 2000	HC-C3A_LIVER	Targeted-Capture	GENOMIC	2019-03-28	Illumina HiSeq 2000 sequencing: HC of C3A_LIVER	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/007/SRR8657687/SRR8657687_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/007/SRR8657687/SRR8657687_2.fastq.gz		C3A_LIVER	C3A_LIVER	
SRR8657640	PRJNA523380	SAMN10988120	SRX5455180	9606	Homo sapiens	Illumina HiSeq 2000	HC-D341MED_CENTRAL_NERVOUS_SYSTEM	Targeted-Capture	GENOMIC	2019-03-28	Illumina HiSeq 2000 sequencing: HC of D341MED_CENTRAL_NERVOUS_SYSTEM	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/000/SRR8657640/SRR8657640_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/000/SRR8657640/SRR8657640_2.fastq.gz		D341MED_CENTRAL_NERVOUS_SYSTEM	D341MED_CENTRAL_NERVOUS_SYSTEM	
SRR8657688	PRJNA523380	SAMN10988316	SRX5455132	9606	Homo sapiens	Illumina HiSeq 2000	HC-C32_SKIN	Targeted-Capture	GENOMIC	2019-03-28	Illumina HiSeq 2000 sequencing: HC of C32_SKIN	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/008/SRR8657688/SRR8657688_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/008/SRR8657688/SRR8657688_2.fastq.gz		C32_SKIN	C32_SKIN	
SRR8636090	PRJNA523380	SAMN10988025	SRX5434746	9606	Homo sapiens	Illumina HiSeq 2000	RainDance-ISHIKAWAHERAKLIO02ER_ENDOMETRIUM	AMPLICON	GENOMIC	2019-03-28	Illumina HiSeq 2000 sequencing: RainDance of ISHIKAWAHERAKLIO02ER_ENDOMETRIUM	ftp.sra.ebi.ac.uk/vol1/fastq/SRR863/000/SRR8636090/SRR8636090_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR863/000/SRR8636090/SRR8636090_2.fastq.gz		ISHIKAWAHERAKLIO02ER_ENDOMETRIUM	ISHIKAWAHERAKLIO02ER_ENDOMETRIUM	
